location,moon_phase,time
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.481716717921785,2006-01-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.28881686057512107,2006-01-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.11653981755425187,2006-01-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.1392477060718443,2006-01-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3134162682284816,2006-01-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4981655726447814,2006-01-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6842607644709789,2006-01-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8710016977369245,2006-01-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0589557776091643,2006-01-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2491394985873605,2006-01-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4428038686520686,2006-01-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.641313057480664,2006-01-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.846016036664099,2006-01-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0580711069507265,2006-01-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.278198840704278,2006-01-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5063309858485634,2006-01-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7409044222361643,2006-01-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.97398674143304,2006-01-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0196650543100625,2006-01-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7887385150622137,2006-01-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.54602697760963,2006-02-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.30618174397148,2006-02-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0722900592721425,2006-02-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8455718220015112,2006-02-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6262245196845935,2006-02-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4137978086435663,2006-02-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2074798430319198,2006-02-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0063102474497863,2006-02-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8093350540830597,2006-02-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6157408050974867,2006-02-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.42505716989924697,2006-02-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.23801351076298538,2006-02-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.07160050442263724,2006-02-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.15807680500190108,2006-02-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3403989020957822,2006-02-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5274750957567073,2006-02-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7166076437922458,2006-02-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9080281633420869,2006-02-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1025311170556717,2006-02-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.30116360900011,2006-02-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5051023181879442,2006-02-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7155266316602886,2006-02-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.93344525452996,2006-02-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.1594667671241266,2006-02-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.3935289026773616,2006-02-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6346089480202997,2006-02-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8801736873292647,2006-02-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.101690103335635,2006-02-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8979479622652766,2006-03-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6537519625307966,2006-03-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4145689934960495,2006-03-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.182843683243468,2006-03-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9594002653863751,2006-03-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.744117644475528,2006-03-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5362430914894907,2006-03-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3346512143574916,2006-03-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1380476578016214,2006-03-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9451223856941209,2006-03-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.754660270468542,2006-03-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5656103988656603,2006-03-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3771231019078928,2006-03-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.18864960787783064,2006-03-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.016123687474562005,2006-03-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.19325044787098458,2006-03-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3856242955909691,2006-03-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5804821258885497,2006-03-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.778218797800974,2006-03-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9794725999243549,2006-03-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1850166337424763,2006-03-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3956960365837352,2006-03-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6123267960346699,2006-03-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8355484864522418,2006-03-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.065634161102377,2006-03-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.302278580046414,2006-03-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5444202065542156,2006-03-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7901804748373795,2006-03-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0369157487890357,2006-03-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0007298942383196,2006-03-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.760103781769101,2006-03-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5259263597189627,2006-04-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2995410900695528,2006-04-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0813611350638968,2006-04-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8710422230985089,2006-04-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6676827695735315,2006-04-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4700297505709683,2006-04-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2766610271878138,2006-04-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.086133432189074,2006-04-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8970923327440473,2006-04-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7083441851489484,2006-04-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5189093105281776,2006-04-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3281262759329188,2006-04-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.13654153849801914,2006-04-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.06992428352362487,2006-04-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.2641696173872998,2006-04-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4660295778507224,2006-04-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6718109571136269,2006-04-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8814368451010806,2006-04-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0951149747751099,2006-04-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3131273837621562,2006-04-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5357285372936296,2006-04-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.763030570293306,2006-04-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.994862674474391,2006-04-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2306146398539948,2006-04-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4690892283111925,2006-04-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7083230694330847,2006-04-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.944331562286446,2006-04-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.073795867430987,2006-04-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.859412185899181,2006-04-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6357833698635202,2006-04-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.417989393407124,2006-05-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2070410686827495,2006-05-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0026733047595586,2006-05-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8040228043260211,2006-05-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6098728245881144,2006-05-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4188238907271253,2006-05-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2294283395876366,2006-05-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0402964700243766,2006-05-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8501860766579319,2006-05-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.658105439213032,2006-05-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4635290967306468,2006-05-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.2673622047175745,2006-05-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.08667676940214539,2006-05-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.16760479669064107,2006-05-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.372068903574701,2006-05-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5860329419057742,2006-05-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8046324900872054,2006-05-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0267328394649038,2006-05-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2517450662276346,2006-05-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4792329188416808,2006-05-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7087766015342323,2006-05-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9398614385740076,2006-05-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.171759223403588,2006-05-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.403397158379928,2006-05-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6331220379251548,2006-05-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8574627722300034,2006-05-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0495138580747843,2006-05-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.9504110028102186,2006-05-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7439811760402177,2006-05-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.536950927550151,2006-05-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.334199074685454,2006-05-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.136063389857343,2006-06-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9419047600523904,2006-06-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7506499599065768,2006-06-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5609961339992244,2006-06-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3715399402201602,2006-06-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1808828390123358,2006-06-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9877348469283749,2006-06-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7910432798733567,2006-06-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5902149656453688,2006-06-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.38577236829773315,2006-06-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.18393686627932904,2006-06-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.10262012150575625,2006-06-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.2925102137705348,2006-06-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5140256705664873,2006-06-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7415449369377008,2006-06-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9715295814231243,2006-06-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.202349273779226,2006-06-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4329432958813437,2006-06-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6625639866302184,2006-06-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8906425883510793,2006-06-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.116662436945108,2006-06-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.3400249379444165,2006-06-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5598490313604767,2006-06-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.774283914452062,2006-06-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.974753635366129,2006-06-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0307920465702534,2006-06-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.853768679751715,2006-06-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6577499986052273,2006-06-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.462498427955692,2006-06-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2696623345520286,2006-06-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0789444747662906,2006-07-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8894472686347,2006-07-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6999787782487896,2006-07-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.509189931122284,2006-07-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3156795215178088,2006-07-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1181061858806556,2006-07-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9153303241044499,2006-07-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7066206729168443,2006-07-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4920634468131839,2006-07-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.2742651728899265,2006-07-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.08810431451244376,2006-07-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.21827063172252112,2006-07-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.447310017204321,2006-07-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6832154782044592,2006-07-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9196962474205274,2006-07-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1543611781760486,2006-07-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.385854570350699,2006-07-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.61344890641561,2006-07-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8368472746143298,2006-07-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0560097455847135,2006-07-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.270997659206958,2006-07-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4818180937832235,2006-07-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.688147978426906,2006-07-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.888075188138954,2006-07-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.057965774924665,2006-07-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.969018462258506,2006-07-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7823694883151875,2006-07-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5922007538184744,2006-07-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.402533045248172,2006-07-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.213370391548205,2006-07-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0239461962259067,2006-07-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8331632517485723,2006-08-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6397314964714744,2006-08-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4422661949014084,2006-08-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2394046044237153,2006-08-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0299607386962135,2006-08-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.813127658928962,2006-08-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5887517725534734,2006-08-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3578968128490728,2006-08-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.12773058361199596,2006-08-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.14091537715147756,2006-08-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3784284810340185,2006-08-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6211422989668194,2006-08-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8616401339406143,2006-08-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0975124302350012,2006-08-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.327550823085909,2006-08-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.55135048021309,2006-08-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7690716914359588,2006-08-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9812232359663526,2006-08-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.188482764543719,2006-08-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.391555256541891,2006-08-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.591052021721059,2006-08-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7873189593741663,2006-08-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.9794461016129716,2006-08-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0893729672398877,2006-08-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.9118253858228234,2006-08-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.723026741468129,2006-08-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.533693300124676,2006-08-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.343739786009872,2006-08-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.1524137680847013,2006-08-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9586949632933675,2006-08-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7613823734608025,2006-08-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.55917342515583,2006-09-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3507811577590907,2006-09-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1350978589350746,2006-09-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9114018974516928,2006-09-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6795920928883714,2006-09-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4404144910887683,2006-09-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.19572584723594846,2006-09-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.055859179832914566,2006-09-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3025485860571525,2006-09-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5484162450389539,2006-09-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7892284788000881,2006-09-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0231947220950883,2006-09-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2495075203755357,2006-09-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4681753115027896,2006-09-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6797951645032994,2006-09-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8853201048551456,2006-09-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0858635733858018,2006-09-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2825501700396966,2006-09-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.476411819710102,2006-09-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6683309645513726,2006-09-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8590265224484015,2006-09-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.049000124580253,2006-09-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0437156922670203,2006-09-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8533922889933976,2006-09-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6620241079311175,2006-09-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.469114365742262,2006-09-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2739648739861025,2006-09-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0757226660863997,2006-09-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.873396018794046,2006-09-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6659154670039897,2006-09-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4522444065265052,2006-10-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2315374993730108,2006-10-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0033456268865215,2006-10-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7678543689173736,2006-10-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5261184311788503,2006-10-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.28034449663508376,2006-10-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.0420104846128411,2006-10-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.21852196810365065,2006-10-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.46059655240067726,2006-10-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6970116845005006,2006-10-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9258064472584777,2006-10-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.146389740653126,2006-10-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3590291356791102,2006-10-13 00:00:00
